course_name,math/stat,stock_trading,stress_relieve,mobile_app_dev,critical_thinking/reasoning,database,courses_taught_in_foreign_language,javascript(minor_topic),social_science,random1,web_development,languages,finance/accounting,nutrition/health,financial_math(small_cluster),speaking/sound(small_cluster),online_ed_related,music,random2,photography,e-commerce/small_business,random3,fitness/weight_loss,science,programming,liberal_art,tsne_1,tsne_2,color,rating counts,total_enrollment,rating,final_provider,final_link,effort_hr_wk,final_price,course_name_for_hover,course_name_for_unhover,course_name_with_underscore,final_img
Aprenda acordes y ritmos básicos para la guitarra acústica,0.0,0.0,0.0,0.0,0.0,0.0,0.938789087578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340615911553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6297614713,-13.8923846456,#e4c394,19.0,444.0,,Udemy,https://www.udemy.com/aprenda-a-tocar-la-guitarra-acustica-primer-nivel/,0,0,hovercourse('Aprenda acordes y ritmos básicos para la guitarra acústica'),unhovercourse('Aprenda acordes y ritmos básicos para la guitarra acústica'),Aprenda_acordes_y_ritmos_básicos_para_la_guitarra_acústica,../static/course_images/0.png
How to Shoot Portraits on a Budget with Off-Camera Flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531600739955,0.942081797535,0.0,0.0,0.0,0.0,0.0,0.0,1.22879946375,-16.6817385098,#f98174,5.0,64.0,92.0,Udemy,https://www.udemy.com/how-to-shoot-portraits-on-a-budget-with-off-camera-flash/,0,47,hovercourse('How to Shoot Portraits on a Budget with Off-Camera Flash'),unhovercourse('How to Shoot Portraits on a Budget with Off-Camera Flash'),How_to_Shoot_Portraits_on_a_Budget_with_Off-Camera_Flash,../static/course_images/0.png
Forex Watchers: Trend and Consolidation,0.0,0.846540755991,0.0,0.0,0.0,0.0,0.0,0.103959032766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373821922746,0.0,0.0,0.0,2.77030217396,2.58029978586,#fa8d62,0.0,11.0,0.0,Udemy,https://www.udemy.com/forex-watchers-trend-and-consolidation/,0,20,hovercourse('Forex Watchers: Trend and Consolidation'),unhovercourse('Forex Watchers: Trend and Consolidation'),Forex_Watchers:_Trend_and_Consolidation,../static/course_images/Forex_Watchers:_Trend_and_Consolidation.jpg
"A1.1 Russian Alphabet, Reading And Cyrillic Cursive Writing ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755170159408,0.0,0.0,0.0,0.0,0.133898019765,0.0,0.0,0.0,0.0,0.0975285574231,0.0,0.0,0.0,0.0,-11.1361383004,-7.91103177146,#994ea1,22.0,1453.0,95.454,Udemy,https://www.udemy.com/rou_russian_online_university_1/,0,n.a.,"hovercourse('A1.1 Russian Alphabet, Reading And Cyrillic Cursive Writing ')","unhovercourse('A1.1 Russian Alphabet, Reading And Cyrillic Cursive Writing ')","A1.1_Russian_Alphabet,_Reading_And_Cyrillic_Cursive_Writing_","../static/course_images/A1.1_Russian_Alphabet,_Reading_And_Cyrillic_Cursive_Writing_.jpg"
The Ancient Greek Hero in 24 Hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757945204781,0.033502979776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880534506819,-1.59123445903,-2.66353530598,#fefeb3,,,,EDX,https://www.edx.org/course/ancient-greek-hero-24-hours-harvardx-hum2x,6.0,n.a.,hovercourse('The Ancient Greek Hero in 24 Hours'),unhovercourse('The Ancient Greek Hero in 24 Hours'),The_Ancient_Greek_Hero_in_24_Hours,../static/course_images/ancient-greek-hero-378x225_0.png
Cinematography - Professionally Use & Understand Your DSLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164109187219,0.486069013591,0.0,0.345442515107,0.0,0.0,0.0,0.0,2.78181093699,-12.3610700942,navy,5.0,42.0,100.0,Udemy,https://www.udemy.com/cinematography-understand-your-dslr/,0,21,hovercourse('Cinematography - Professionally Use & Understand Your DSLR'),unhovercourse('Cinematography - Professionally Use & Understand Your DSLR'),Cinematography_-_Professionally_Use_&_Understand_Your_DSLR,../static/course_images/Cinematography_-_Professionally_Use_&_Understand_Your_DSLR.jpg
DSLR Video Production - Start Shooting Better Video Today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019492617985,0.0,0.0,0.134152399787,0.492130428568,0.0,0.353164210494,0.0,0.0,0.0,0.0,2.77418297901,-12.3725577635,navy,12.0,1890.0,98.182,Udemy,https://www.udemy.com/dslr-video-production-online-course-tutorial-training/,0,32,hovercourse('DSLR Video Production - Start Shooting Better Video Today'),unhovercourse('DSLR Video Production - Start Shooting Better Video Today'),DSLR_Video_Production_-_Start_Shooting_Better_Video_Today,../static/course_images/DSLR_Video_Production_-_Start_Shooting_Better_Video_Today.jpg
Relics in Chinese History- Part 1: Agriculture and Manufacturing,0.0,0.0,0.0,0.0285870777555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17218342853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785620026258,-0.403412494589,-2.25452393693,#fefeb3,,,,EDX,https://www.edx.org/course/relics-chinese-history-part-1-tsinghuax-00690242-1x,4.0,n.a.,hovercourse('Relics in Chinese History- Part 1: Agriculture and Manufacturing'),unhovercourse('Relics in Chinese History- Part 1: Agriculture and Manufacturing'),Relics_in_Chinese_History-_Part_1:_Agriculture_and_Manufacturing,../static/course_images/00690242.1x-course_image-378x225.png
"Origins - Formation of the Universe, Solar System, Earth and Life",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196291572407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35158690955,0.0,0.433692030862,5.40825289366,-8.96755643709,navy,,,,,https://www.coursera.org/course/origins,0,0,"hovercourse('Origins - Formation of the Universe, Solar System, Earth and Life')","unhovercourse('Origins - Formation of the Universe, Solar System, Earth and Life')","Origins_-_Formation_of_the_Universe,_Solar_System,_Earth_and_Life",../static/course_images/0.png
The Civil War and Reconstruction- 1850-1861: A Nation Divided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432275314195,0.0961476115195,0.0,0.0,0.0382282612504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295567356359,0.0,0.0,0.0,0.390764782113,7.97343825843,3.64127993154,navy,,,,EDX,https://www.edx.org/course/civil-war-reconstruction-1850-1861-columbiax-hist1-1x-1,7.0,n.a.,hovercourse('The Civil War and Reconstruction- 1850-1861: A Nation Divided'),unhovercourse('The Civil War and Reconstruction- 1850-1861: A Nation Divided'),The_Civil_War_and_Reconstruction-_1850-1861:_A_Nation_Divided,../static/course_images/civil-war1-378x22.jpg
Quality of Life: Livability in Future Cities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295716221837,0.0,0.0,0.0,0.0,0.349407400673,0.0,0.0,0.253237892476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942160828545,2.29196386685,-8.15202336243,navy,,,,EDX,https://www.edx.org/course/quality-life-livability-future-cities-ethx-fc-02x,3.0,n.a.,hovercourse('Quality of Life: Livability in Future Cities'),unhovercourse('Quality of Life: Livability in Future Cities'),Quality_of_Life:_Livability_in_Future_Cities,../static/course_images/fc-02x-livable_cities-378x225.png
Vocal Boot Camp: Increasing Your Range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836481711103,0.0,0.161294007154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.70450413939,-5.44973865734,#f481bd,12.0,427.0,93.334,Udemy,https://www.udemy.com/vocal-boot-camp-increasing-your-range/,0,29,hovercourse('Vocal Boot Camp: Increasing Your Range'),unhovercourse('Vocal Boot Camp: Increasing Your Range'),Vocal_Boot_Camp:_Increasing_Your_Range,../static/course_images/Vocal_Boot_Camp:_Increasing_Your_Range.jpg
English Grammar and Essay Writing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118419684646,0.0,0.0,0.0,0.0,0.482789567079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391479877327,8.09360666009,-4.84925079432,navy,,,,EDX,https://www.edx.org/course/english-grammar-essay-writing-uc-berkeleyx-colwri2-2x,4.0,n.a.,hovercourse('English Grammar and Essay Writing'),unhovercourse('English Grammar and Essay Writing'),English_Grammar_and_Essay_Writing,../static/course_images/collegewriting_378x225_1.jpg
Hip Hop Dance For Beginners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20071922628,0.0,0.18625082405,0.0,0.0,0.60435724982,0.0,0.0,0.0,-3.29260415701,-12.2115519186,#b3dd68,12.0,1034.0,100.0,Udemy,https://www.udemy.com/hip-hop-dance-for-beginners/,0,26,hovercourse('Hip Hop Dance For Beginners'),unhovercourse('Hip Hop Dance For Beginners'),Hip_Hop_Dance_For_Beginners,../static/course_images/Hip_Hop_Dance_For_Beginners.jpg
"Massive Tutorial: Master ""Massive"" In One Week (Lite)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141172073215,0.0,0.0,0.0,0.8514433114,0.0,0.0,0.0,0.0,-6.71813341432,-2.51143429068,#fcb462,40.0,2886.0,92.82,Udemy,https://www.udemy.com/massive-tutorial-lite/,0,n.a.,"hovercourse('Massive Tutorial: Master ""Massive"" In One Week (Lite)')","unhovercourse('Massive Tutorial: Master ""Massive"" In One Week (Lite)')","Massive_Tutorial:_Master_""Massive""_In_One_Week_(Lite)","../static/course_images/Massive_Tutorial:_Master_""Massive""_In_One_Week_(Lite).jpg"
English Grammar and Essay Writing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118419684646,0.0,0.0,0.0,0.0,0.482789567079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391479877327,8.09360666009,-4.84925079432,navy,,,,EDX,https://www.edx.org/course/english-grammar-essay-writing-uc-berkeleyx-colwri2-2x,4.0,n.a.,hovercourse('English Grammar and Essay Writing'),unhovercourse('English Grammar and Essay Writing'),English_Grammar_and_Essay_Writing,../static/course_images/collegewriting_378x225_1.jpg
30 Ways to Increase Your Personal & Business Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798731929746,0.0918846284908,0.0,0.0,0.0994911521754,0.0,0.0,0.0,0.0,16.8846888582,6.12238017039,#fefeb3,0.0,6.0,0.0,Udemy,https://www.udemy.com/the3mshow/,0,31,hovercourse('30 Ways to Increase Your Personal & Business Performance'),unhovercourse('30 Ways to Increase Your Personal & Business Performance'),30_Ways_to_Increase_Your_Personal_&_Business_Performance,../static/course_images/30_Ways_to_Increase_Your_Personal_&_Business_Performance.jpg
Trading Forex: High ROI Scalping ,0.0,0.297532782843,0.0,0.454025067168,0.0,0.0,0.0,0.242843318441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.594774321214,2.31671549124,navy,0.0,10.0,0.0,Udemy,https://www.udemy.com/learn-how-to-trade-the-high-roi-scalping-system/,0,87,hovercourse('Trading Forex: High ROI Scalping '),unhovercourse('Trading Forex: High ROI Scalping '),Trading_Forex:_High_ROI_Scalping_,../static/course_images/Trading_Forex:_High_ROI_Scalping_.jpg
Aprende a Ganar Dinero en la Bolsa,0.0,0.0,0.0,0.0,0.0,0.0,0.995548433048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2179234943,-13.8891049485,#e4c394,2.0,37.0,100.0,Udemy,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/,0,20,hovercourse('Aprende a Ganar Dinero en la Bolsa'),unhovercourse('Aprende a Ganar Dinero en la Bolsa'),Aprende_a_Ganar_Dinero_en_la_Bolsa,../static/course_images/Aprende_a_Ganar_Dinero_en_la_Bolsa.jpg
English Grammar and Essay Writing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118419684646,0.0,0.0,0.0,0.0,0.482789567079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391479877327,8.09360666009,-4.84925079432,navy,,,,EDX,https://www.edx.org/course/english-grammar-essay-writing-uc-berkeleyx-colwri2-2,4.0,n.a.,hovercourse('English Grammar and Essay Writing'),unhovercourse('English Grammar and Essay Writing'),English_Grammar_and_Essay_Writing,../static/course_images/collegewriting_378x225_1.jpg
Dealing with Discrimination in the Workplace,0.158264263595,0.0,0.0,0.0593033004058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423405701586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351044150959,7.88281595777,-4.55621536982,navy,0.0,11.0,0.0,Udemy,https://www.udemy.com/dealing-with-discrimination-in-the-workplace/,0,19,hovercourse('Dealing with Discrimination in the Workplace'),unhovercourse('Dealing with Discrimination in the Workplace'),Dealing_with_Discrimination_in_the_Workplace,../static/course_images/0.png
How to Implement an Online Exploitative Poker Strategy,0.0,0.468016363577,0.0,0.0,0.0,0.0,0.232984374658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112111207548,0.070103583494,0.0,0.0,0.0,0.111501338872,0.0,0.0,0.0,0.0,0.961471343869,0.552987291307,navy,16.0,2091.0,98.75,Udemy,https://www.udemy.com/developing-poker-reads/,0,27,hovercourse('How to Implement an Online Exploitative Poker Strategy'),unhovercourse('How to Implement an Online Exploitative Poker Strategy'),How_to_Implement_an_Online_Exploitative_Poker_Strategy,../static/course_images/How_to_Implement_an_Online_Exploitative_Poker_Strategy.jpg
Backyard Astronomy II,0.0,0.1413217978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551008600766,0.0,0.0,0.0,0.0,0.0,0.125947438747,0.0,0.0,0.145629463033,0.100997873831,0.0,0.0,0.0,0.204890249724,0.0,0.219218267441,0.209096645187,-4.087667354,navy,1.0,57.0,80.0,Udemy,https://www.udemy.com/backyard-astronomy-2/,0,19,hovercourse('Backyard Astronomy II'),unhovercourse('Backyard Astronomy II'),Backyard_Astronomy_II,../static/course_images/Backyard_Astronomy_II.jpg
Tropical Coastal Ecosystems,0.0,0.0,0.0597709539613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173020072145,0.0,0.0,0.439121975881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316953394773,8.13429105352,-5.08882575995,navy,,,,EDX,https://www.edx.org/course/tropical-coastal-ecosystems-uqx-tropic101x-0,5.0,n.a.,hovercourse('Tropical Coastal Ecosystems'),unhovercourse('Tropical Coastal Ecosystems'),Tropical_Coastal_Ecosystems,../static/course_images/tropic101x_course_homepage_278x225.jpg
"Ethical Leadership: Character, Civility, and Community",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459657639049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288894892019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244796225438,10.1192450367,1.13005457812,navy,,,,EDX,https://www.edx.org/course/ethical-leadership-character-civility-bux-leadershipx,n.a.,n.a.,"hovercourse('Ethical Leadership: Character, Civility, and Community')","unhovercourse('Ethical Leadership: Character, Civility, and Community')","Ethical_Leadership:_Character,_Civility,_and_Community",../static/course_images/leadershipx-course_card_image-378x225.png
"Visualizing Postwar Tokyo, Part 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312225402187,0.0,0.0,0.0446874367768,0.147948753407,0.0,0.0,0.0,0.238503487817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245865689042,-1.35643637393,0.490543323183,navy,,,,EDX,https://www.edx.org/course/visualizing-postwar-tokyo-part-2-utokyox-utokyo002x-0,6.0,n.a.,"hovercourse('Visualizing Postwar Tokyo, Part 2')","unhovercourse('Visualizing Postwar Tokyo, Part 2')","Visualizing_Postwar_Tokyo,_Part_2",../static/course_images/utokyo002x_postwar2-378x225.jpg
Eye & Lash Art,0.0,0.0,0.167629660971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822113928772,0.0,0.0,0.0,0.0,0.0,0.0,1.43984575331,-15.5556430923,#f98174,1.0,62.0,100.0,Udemy,https://www.udemy.com/eye-lash-art/,0,30,hovercourse('Eye & Lash Art'),unhovercourse('Eye & Lash Art'),Eye_&_Lash_Art,../static/course_images/0.png
Drum Lessons For Beginners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856422982187,0.123937083278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2112211654,6.11649406769,#fefeb3,1.0,18.0,100.0,Udemy,https://www.udemy.com/drum-lessons-for-beginners/,0,21,hovercourse('Drum Lessons For Beginners'),unhovercourse('Drum Lessons For Beginners'),Drum_Lessons_For_Beginners,../static/course_images/Drum_Lessons_For_Beginners.jpg
Mountain Plants of South-West China,0.0,0.0,0.0162827643408,0.0,0.0,0.0,0.0,0.0,0.126661474615,0.0,0.0,0.0,0.0,0.0365362726682,0.0,0.0,0.0,0.0982790445112,0.299824044,0.185630340149,0.0,0.0,0.0,0.0,0.0,0.231566279496,-3.30252430946,1.24162345161,navy,2.0,674.0,90.0,Udemy,https://www.udemy.com/mountain-plants-of-south-west-china/,0,n.a.,hovercourse('Mountain Plants of South-West China'),unhovercourse('Mountain Plants of South-West China'),Mountain_Plants_of_South-West_China,../static/course_images/Mountain_Plants_of_South-West_China.jpg
"Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416893507011,0.0,0.0,0.0,0.0,0.305834080362,0.0,0.0,0.279590629677,0.0,0.106868726339,0.0,0.0,0.0,0.0,0.0,0.0,0.251130163093,2.75430276161,-8.24858882393,navy,,,,EDX,https://www.edx.org/course/visualizing-japan-1850s-1930s-harvardx-mitx-vjx-0,4.0,n.a.,"hovercourse('Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity')","unhovercourse('Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity')","Visualizing_Japan_(1850s-1930s):_Westernization,_Protest,_Modernity",../static/course_images/visualizing-japan-banner-378x225.jpg
English Grammar and Style,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183866845706,0.0,0.0,0.0,0.0,0.427534672035,0.0,0.0,0.0,0.0,0.0530609756516,0.0,0.0,0.0,0.320692702288,7.43070209558,-4.93460582399,navy,,,,EDX,https://www.edx.org/course/english-grammar-style-uqx-write101x-0,4.0,n.a.,hovercourse('English Grammar and Style'),unhovercourse('English Grammar and Style'),English_Grammar_and_Style,../static/course_images/write101x-378x225_0.jpg
Morning Yoga Tutorial for Energized and Productive Day,0.0,0.0,0.133928925125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862199367713,0.0,0.0,0.0,-4.73228906369,-13.371286346,#b3dd68,6.0,933.0,90.0,Udemy,https://www.udemy.com/morning-yoga-tutorial/,0,9,hovercourse('Morning Yoga Tutorial for Energized and Productive Day'),unhovercourse('Morning Yoga Tutorial for Energized and Productive Day'),Morning_Yoga_Tutorial_for_Energized_and_Productive_Day,../static/course_images/Morning_Yoga_Tutorial_for_Energized_and_Productive_Day.jpg
"The Book: Monasteries, Schools, and Notaries, Part 1: Reading the Late Medieval Marseille Archive",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593629884333,0.0,0.579716687811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271452868484,0.0,0.0,0.0,0.326417177375,0.726261443365,-9.40811293409,#fdfb32,,,,EDX,https://www.edx.org/course/book-monasteries-schools-notaries-part-1-harvardx-hum1-6x,1.0,n.a.,"hovercourse('The Book: Monasteries, Schools, and Notaries, Part 1: Reading the Late Medieval Marseille Archive')","unhovercourse('The Book: Monasteries, Schools, and Notaries, Part 1: Reading the Late Medieval Marseille Archive')","The_Book:_Monasteries,_Schools,_and_Notaries,_Part_1:_Reading_the_Late_Medieval_Marseille_Archive",../static/course_images/hum1.6x_thumbnail.png
English Grammar and Essay Writing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118419684646,0.0,0.0,0.0,0.0,0.482789567079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391479877327,8.09360666009,-4.84925079432,navy,,,,EDX,https://www.edx.org/course/english-grammar-essay-writing-uc-berkeleyx-colwri2-2,4.0,n.a.,hovercourse('English Grammar and Essay Writing'),unhovercourse('English Grammar and Essay Writing'),English_Grammar_and_Essay_Writing,../static/course_images/collegewriting_378x225_1.jpg
Record Great Sound At Home For Instructors & YouTubers,0.0,0.0,0.226065224906,0.415831832355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317893152527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9137109285,8.60651907614,navy,8.0,689.0,95.0,Udemy,https://www.udemy.com/record-clear-sound-without-echo/,0,49,hovercourse('Record Great Sound At Home For Instructors & YouTubers'),unhovercourse('Record Great Sound At Home For Instructors & YouTubers'),Record_Great_Sound_At_Home_For_Instructors_&_YouTubers,../static/course_images/Record_Great_Sound_At_Home_For_Instructors_&_YouTubers.jpg
Instant Harmonica - how to get single notes in 5 easy steps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685345807421,0.0,0.311751434959,0.0,0.0,0.0,0.0,0.0,0.0,15.7181433015,7.0567920559,#fefeb3,7.0,797.0,97.142,Udemy,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,0,17,hovercourse('Instant Harmonica - how to get single notes in 5 easy steps'),unhovercourse('Instant Harmonica - how to get single notes in 5 easy steps'),Instant_Harmonica_-_how_to_get_single_notes_in_5_easy_steps,../static/course_images/Instant_Harmonica_-_how_to_get_single_notes_in_5_easy_steps.jpg
"American Education Reform: History, Policy, Practice",0.0607532761967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521571617377,0.0,0.0,0.0,0.0,0.092508718394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165200251377,0.0,0.0,0.297183332322,8.39413127492,4.19257063984,#e41a1c,,,,Coursera,https://www.coursera.org/course/edref,0,0,"hovercourse('American Education Reform: History, Policy, Practice')","unhovercourse('American Education Reform: History, Policy, Practice')","American_Education_Reform:_History,_Policy,_Practice",../static/course_images/edref.jpg
The English Reformation,0.0,0.0,0.0,0.0,0.0,0.0,0.387089045586,0.0,0.0,0.166626627415,0.0,0.0651504124442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378368705906,8.69908348718,-13.1498416318,navy,2.0,35.0,90.0,Udemy,https://www.udemy.com/englishreformation/,0,25,hovercourse('The English Reformation'),unhovercourse('The English Reformation'),The_English_Reformation,../static/course_images/The_English_Reformation.jpg
English Writing and Composition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110294173803,0.0,0.0,0.0479219440319,0.0,0.0,0.0,0.0,0.444693748147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389327254695,8.74046348603,-4.09654569931,navy,,,,EDX,https://www.edx.org/course/english-writing-composition-asux-eng101x-credit-eligible,18.0,n.a.,hovercourse('English Writing and Composition'),unhovercourse('English Writing and Composition'),English_Writing_and_Composition,../static/course_images/eng101_small.png
The Dynamic Earth: A Course for Educators,0.0,0.0,0.0,0.0,0.0,0.0,0.114822994333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228756548137,0.0,0.0,0.0,0.0,0.0,0.0,0.272378404602,0.0,0.327631796515,7.0965310551,-7.80287342751,navy,,,,,https://www.coursera.org/course/amnhearth,0,0,hovercourse('The Dynamic Earth: A Course for Educators'),unhovercourse('The Dynamic Earth: A Course for Educators'),The_Dynamic_Earth:_A_Course_for_Educators,../static/course_images/0.png
Curanderismo Part 1: Traditional Healing of the Body,0.0,0.0,0.316845285924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434872513069,0.0,0.106626354409,0.0,0.0,0.0,0.016866660378,0.0,0.0,0.0,0.171791352385,0.0,0.0,0.0,0.336986645893,-3.86604128441,-6.43647396195,navy,,,,Coursera,https://www.coursera.org/course/tradhealingbody,0,0,hovercourse('Curanderismo Part 1: Traditional Healing of the Body'),unhovercourse('Curanderismo Part 1: Traditional Healing of the Body'),Curanderismo_Part_1:_Traditional_Healing_of_the_Body,../static/course_images/tradhealingbody.jpg
Trading: High-ROI Trading ,0.0,0.324693179772,0.0,0.443389567955,0.0,0.0,0.0,0.202476539607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275891725212,0.0,0.0,0.0,-0.581588114673,2.31072903196,navy,7.0,81.0,94.286,Udemy,https://www.udemy.com/the-high-roi-trading-video-course/,0,197,hovercourse('Trading: High-ROI Trading '),unhovercourse('Trading: High-ROI Trading '),Trading:_High-ROI_Trading_,../static/course_images/Trading:_High-ROI_Trading_.jpg
Confronting The Big Questions: Highlights of Modern Astronomy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132862397367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484448895871,0.0,0.372636259209,5.62116113523,-9.5581107485,navy,,,,Coursera,https://www.coursera.org/course/astronomy,0,0,hovercourse('Confronting The Big Questions: Highlights of Modern Astronomy'),unhovercourse('Confronting The Big Questions: Highlights of Modern Astronomy'),Confronting_The_Big_Questions:_Highlights_of_Modern_Astronomy,../static/course_images/astronomy.jpg
