course_name,Stock trading,Yoga/Mindfulness/Psychology,Photography/Cinematography,Mobile App Development,Architecture/history,Food/Weight Loss/Body Building,Web Development,Success Coaching,Leadership/Business,Communication,Logical Subjects,TBD,Sales/Marketing,4-hr week,Math,Social Sciences,Music,Game Development,Languages,Others,tsne_1,tsne_2,color,provider,general_topics
"Freelancer Mastery: Earn More, Work Less, Take Back Control",0.0,0.0,0.0,0.0,0.0,0.010951947931,0.0,0.0528624689133,0.0285477681262,0.0,0.0,0.0,0.112229279245,0.793960659305,0.0,0.0,0.0,0.0,0.0,0.0,10.3124287649,-7.95986726689,#fdfb32,Udemy,4-hr week
Dog Training - Running A Dog Business,0.0,0.0,0.0,0.0,0.0333064587027,0.0,0.0,0.0,0.0,0.0241911489927,0.0,0.0,0.146779305613,0.791919829557,0.0,0.0,0.0,0.0,0.0,0.0,10.0904030615,-7.88545376342,#fdfb32,Udemy,4-hr week
How I Made Over 100k in Adsense in ONE Year!,0.0488441246996,0.0,0.0,0.0,0.158508002817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787790729539,0.0,0.0,0.0,0.0,0.0,0.0,13.3347268548,-5.92142098337,#fdfb32,Udemy,4-hr week
Startup Stories: tips for creating your own startup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532825387456,0.13554704613,0.0,0.0119014881622,0.0118153889845,0.0,0.784522384274,0.0,0.0,0.0,0.0,0.0,0.0,11.6219206209,-8.85785129957,#fdfb32,Udemy,4-hr week
Become a Top Internet Marketing Coach,0.0,0.0,0.0,0.0,0.0,0.0137398057036,0.0,0.193939820149,0.0,0.0,0.0,0.0,0.0,0.784435685944,0.0,0.0,0.0,0.0,0.0,0.0,11.2994581462,-7.8071441098,#fdfb32,Udemy,4-hr week
"Instagram for Artists: A Step-by-Step to Getting 10,000 Fans",0.0,0.0,0.074512533448,0.0,0.139432805393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783463197678,0.0,0.0,0.0,0.0,0.0,0.0,13.2164296973,-5.98127805688,#fdfb32,Udemy,4-hr week
Kindle 1: Kindle Launch to Kindle Best Seller ,0.0,0.0,0.0,0.0,0.168208047293,0.0,0.0,0.0,0.0,0.0462601032391,0.0,0.0,0.0,0.783017340667,0.0,0.0,0.0,0.0,0.0,0.0,13.3381715171,-5.86696555569,#fdfb32,Udemy,4-hr week
Record Your Screen Like A Pro: Create Sellable HD Videos!,0.0,0.0,0.212775210962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781017892362,0.0,0.0,0.0,0.0,0.0,0.0,12.4226861052,-6.72959165017,#fdfb32,Udemy,"4-hr week, Photography/Cinematography"
Craigslist profits make money buying and selling guide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456945378096,0.167038232291,0.778504343137,0.0,0.0,0.0,0.0,0.0,0.0,9.7962205095,-7.8327081684,#fdfb32,Udemy,4-hr week
Email Marketing Machine: Create An Automated Online Income ,0.0,0.0,0.0,0.0,0.164826373322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485948549387,0.778326344421,0.0,0.0,0.0,0.0,0.0,0.0,13.2366759162,-5.80774246306,#fdfb32,Udemy,4-hr week
Crash Course: Fundamentals Of HTML & CSS From Scratch.,0.0,0.0,0.0,0.0,0.0,0.0,0.218845401749,0.0,0.0,0.0,0.0,0.0,0.0,0.775458395614,0.0,0.0,0.0,0.0,0.0,0.0,9.43455359912,-9.73721720107,#fdfb32,Udemy,"Web Development, 4-hr week"
Start a Business and Travel the World in 30 Days!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191542841574,0.179767154224,0.0,0.0,0.0247856708843,0.0,0.772589186942,0.0,0.0,0.0,0.0,0.0,0.0,11.5265075125,-8.97501998904,#fdfb32,Udemy,4-hr week
"Start An Online Bookstore For Your School, Business or Club",0.0,0.0,0.0,0.0,0.22544187375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768897748766,0.0,0.0,0.0,0.0,0.0,0.0,13.2914524776,-5.60055385295,#fdfb32,Udemy,"Architecture/history, 4-hr week"
Learn how to teach live online classes in less than 1 hour,0.0,0.0,0.0,0.0923740501896,0.0,0.0,0.0,0.0,0.0,0.0888897494357,0.0,0.0,0.0,0.7687361995,0.0,0.0,0.0,0.0,0.0,0.0,11.3504789226,-6.79424103913,#fdfb32,Udemy,4-hr week
How to Start and Grow your Online Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119801714184,0.0,0.0,0.0,0.0,0.218884144095,0.762546537058,0.0,0.0,0.0,0.0,0.0,0.0,9.19094540996,-7.6139510846,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
How to Break out of the Pack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22480495006,0.0,0.0,0.0,0.0,0.758831412898,0.0,0.0,0.0,0.0,0.0,0.0,11.4233469017,-9.00153696499,#fdfb32,Udemy,"4-hr week, Leadership/Business"
How To Make $200/Day As A New Photographer,0.0,0.0,0.162572411855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752987566835,0.755924451803,0.0,0.0,0.0,0.0,0.0,0.0,12.3630738733,-6.7893295559,#fdfb32,Udemy,4-hr week
20 High Quality Lessons From A Six Figure Marketer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919049992242,0.0,0.0,0.141209826436,0.754385174098,0.0,0.0,0.0,0.0,0.0,0.0,9.91947060886,-7.4863296904,#fdfb32,Udemy,4-hr week
How to Prepare: Quit Your Day Job & Be Your Own Boss,0.0,0.0,0.0,0.0,0.0663064794291,0.0,0.0,0.17452590866,0.0,0.0,0.0,0.0,0.0,0.752142818389,0.0,0.0,0.0,0.0,0.0,0.0,11.2815629503,-7.7389801052,#fdfb32,Udemy,4-hr week
Kindle Publishing Full Time Passive Income System,0.0,0.0,0.0,0.0,0.164765564755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786551738091,0.747536708078,0.0,0.0,0.0,0.0,0.0,0.0,12.9358944541,-5.61469218129,#fdfb32,Udemy,4-hr week
Become a Passionate Entrepreneur & Launch Your Business Now,0.0,0.0,0.0,0.0,0.0114264913465,0.0,0.0,0.0640544750571,0.133429730144,0.0,0.0,0.0,0.0435711032929,0.74466648908,0.0,0.0,0.0,0.0,0.0,0.0,11.4621499036,-8.79191099562,#fdfb32,Udemy,4-hr week
Learn 5 Online Ventures and Earn $ 500 per month,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236981961369,0.0,0.0,0.0,0.0,0.744650691284,0.0,0.0,0.0,0.0,0.0,0.0,11.3829866684,-9.00280393337,#fdfb32,Udemy,"4-hr week, Leadership/Business"
How to Come up with an Idea for the Next Great iPhone App,0.0,0.0,0.0,0.245503708105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741452813417,0.0,0.0,0.0,0.0,0.0,0.0,11.1679998594,-6.56907294031,#fdfb32,Udemy,"Mobile App Development, 4-hr week"
Sales - Start Selling on Purpose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250035250248,0.0,0.0,0.0,0.0,0.0,0.737464749517,0.0,0.0,0.0,0.0,0.0,0.0,11.0638904052,-7.67499973042,#fdfb32,Udemy,"Success Coaching, 4-hr week"
Discover How to Generate More Kick-Butt Leads Thru LinkedIn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939741358517,0.0,0.0,0.0,0.0,0.163513686695,0.736920072085,0.0,0.0,0.0,0.0,0.0,0.0,9.63627146527,-7.6732824851,#fdfb32,Udemy,4-hr week
Create a Local Video Marketing Agency: Small Business Ninja,0.0,0.0,0.14826432634,0.0,0.0621579762538,0.0,0.0287133208756,0.0,0.0,0.0221984483091,0.0,0.0,0.0,0.736292510452,0.0,0.0,0.0,0.0,0.0,0.0,12.329789546,-6.56647274797,#fdfb32,Udemy,4-hr week
How to Teach Online and Create a Passive Income Stream ,0.0,0.0,0.071599754601,0.0,0.110033896004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706041874963,0.733152336307,0.0,0.0,0.0,0.0,0.0,0.0,12.5790441293,-5.83916602938,#fdfb32,Udemy,4-hr week
Udemy Marketing: 10 Proven Tactics to Maximize Udemy Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845048347437,0.0,0.0,0.178923265441,0.733015414389,0.0,0.0,0.0,0.0,0.0,0.0,9.60671480495,-7.50940855415,#fdfb32,Udemy,4-hr week
Choosing An Ecommerce Niche: What To Sell Online,0.0,0.0,0.0,0.0,0.0344174896877,0.0,0.0,0.0,0.0,0.0,0.0371055217215,0.0,0.189258993325,0.730236125387,0.0,0.0,0.0,0.0,0.0,0.0,9.25281153911,-7.54811650478,#fdfb32,Udemy,4-hr week
"Start A Business, Keep Your Paycheck: Mastery While You Work",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140348302453,0.0,0.0,0.0197757422692,0.0,0.106435629909,0.727600909193,0.0,0.0,0.0,0.0,0.0,0.0,9.99971365734,-7.72125010152,#fdfb32,Udemy,4-hr week
 Autopilot - Let others work for you,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255894387769,0.0,0.0,0.0,0.0,0.726797919564,0.0,0.0,0.0,0.0,0.0,0.0,11.3601134386,-9.01703335166,#fdfb32,Udemy,"4-hr week, Leadership/Business"
How to Build a Million Dollar Company from Scratch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126853975107,0.0,0.0,0.0,0.0,0.135849664349,0.722641187772,0.0,0.0,0.0,0.0,0.0,0.0,9.78314633787,-7.68830154113,#fdfb32,Udemy,4-hr week
School of Raising Money: Use LinkedIn to Find Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916955374515,0.164650230822,0.0,0.0,0.0,0.0,0.718654231402,0.0,0.0,0.0,0.0,0.0,0.0,11.3944667058,-8.90143533133,#fdfb32,Udemy,4-hr week
Teach Online: How to Market and Sell Online Courses,0.0315063464954,0.0,0.0195994572528,0.0,0.0,0.0,0.0,0.0,0.0,0.11369123352,0.0,0.0,0.115322096925,0.718228883402,0.0,0.0,0.0,0.0,0.0,0.0,10.0765211761,-7.23975143288,#fdfb32,Udemy,4-hr week
Learn MATLAB Fast - Build 5 Innovative Apps & Sell Online,0.0,0.0,0.0,0.0,0.0,0.0,0.131070486957,0.0,0.0,0.146743246303,0.0,0.0,0.0,0.714858680385,0.0,0.0,0.0,0.0,0.0,0.0,10.9407275438,-6.6329901532,#fdfb32,Udemy,4-hr week
Start A Business You Love. Idea to Income in Thirty Days.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109748933943,0.0247340395105,0.0,0.0,0.0,0.14944973956,0.712202552611,0.0,0.0,0.0,0.0,0.0,0.0,9.65064042011,-7.60152556802,#fdfb32,Udemy,4-hr week
Learn to Earn: How To Earn Passive Income in Just 7 Days!,0.0,0.0,0.0,0.0,0.0168359858555,0.0,0.0,0.0,0.0,0.111233696532,0.0,0.0,0.162078043178,0.706775351302,0.0,0.0,0.0,0.0,0.0,0.0,9.76267419717,-7.38660472795,#fdfb32,Udemy,4-hr week
The Elite Online Business Blueprint,0.0,0.0,0.0,0.0,0.293094614159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705377372223,0.0,0.0,0.0,0.0,0.0,0.0,13.0716345185,-4.5275735956,#fdfb32,Udemy,"Architecture/history, 4-hr week"
How To Create a Udemy Course In 2 Days: Rapid Income System,0.0280876028822,0.0,0.151787419204,0.0,0.0,0.0,0.0,0.10024236668,0.0,0.0,0.0,0.0,0.0,0.704497995546,0.0,0.0,0.0,0.0,0.0,0.0,12.2034446092,-6.58717528564,#fdfb32,Udemy,4-hr week
The Money Formula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779708770751,0.20511179014,0.0,0.0,0.0119248415495,0.0,0.702582852629,0.0,0.0,0.0,0.0,0.0,0.0,11.3377368025,-8.95473107908,#fdfb32,Udemy,"4-hr week, Leadership/Business"
Selling Outside the Square & Making Extra Money,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221689899189,0.0,0.032943097379,0.0,0.0178123011159,0.215525426358,0.699856317594,0.0,0.0,0.0,0.0,0.0,0.0,9.01400832207,-7.45382959737,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Get Coaching Clients -- Attract More Coaching Clients to You,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233260539453,0.0,0.0,0.0,0.0,0.266937706195,0.697149903437,0.0,0.0,0.0,0.0,0.0,0.0,8.68380980874,-7.40604595778,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Build an online forum in less than 1 hour,0.0,0.0,0.0,0.0,0.288836337106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696647533559,0.0,0.0,0.0,0.0,0.0,0.0,13.0118759788,-4.46549636398,#fdfb32,Udemy,"Architecture/history, 4-hr week"
Starting a Freelance Copywriting Business  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302368755367,0.69265886886,0.0,0.0,0.0,0.0,0.0,0.0,8.5285584168,-7.38482107839,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
"LinkedIn Lead Generation 2015- More Leads, Sales & Contacts",0.0,0.0,0.0,0.0,0.0341401917594,0.0,0.0,0.0565187528152,0.0,0.0,0.0,0.0,0.209236061854,0.690310292895,0.0,0.0,0.0,0.0,0.0,0.0,9.03662399962,-7.40543898052,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
I Have an Idea for an App - Now What? Step-by-Step Course,0.0,0.0,0.0,0.0941339144819,0.0,0.0,0.207668706824,0.0,0.0,0.0,0.0,0.0,0.0,0.690024301613,0.0,0.0,0.0,0.0,0.0,0.0,9.27838407739,-9.75474373235,#fdfb32,Udemy,"Web Development, 4-hr week"
Entrepreneur's Guide to Hiring a Virtual Assistant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301914690696,0.685923146922,0.0,0.0,0.0,0.0,0.0,0.0,8.51092028573,-7.38327388,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Use Your Health & Fitness Expertise to Earn A Living Online,0.0,0.0,0.0,0.0,0.118169135852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193751283844,0.685255659986,0.0,0.0,0.0,0.0,0.0,0.0,11.8848571692,-5.36800462026,#fdfb32,Udemy,4-hr week
School of Raising Money: Find & Assemble a DealTeam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290620799521,0.0,0.0,0.0,0.0,0.685054875688,0.0,0.0,0.0,0.0,0.0,0.0,11.2953410868,-8.99936899563,#fdfb32,Udemy,"4-hr week, Leadership/Business"
Udemy Insights: Double Your Udemy Course Sales ,0.0,0.0,0.0,0.0,0.0405554946527,0.0,0.0159665591588,0.0,0.0,0.0,0.0,0.0,0.256618751879,0.682463589814,0.0,0.0,0.0,0.0,0.0,0.0,8.65485306775,-7.37996754046,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Learn Useable PHP in 14 Days: The Way PHP Should Be Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.312921775021,0.0,0.0,0.0,0.0,0.0,0.0,0.682239515206,0.0,0.0,0.0,0.0,0.0,0.0,9.12987855606,-9.9073225133,#fdfb32,Udemy,"Web Development, 4-hr week"
How to Start your Own $400+/day Freelancing Business: FAST! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317737831174,0.679675961885,0.0,0.0,0.0,0.0,0.0,0.0,8.43360405005,-7.36874055864,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
e-commerce for beginners ,0.0,0.0,0.0,0.0,0.185003328467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124812007916,0.675006091885,0.0,0.0,0.0,0.0,0.0,0.0,12.3134537026,-5.13745362225,#fdfb32,Udemy,4-hr week
Learn How To Turn Your Passion Into Profit Online ,0.0133564692457,0.0,0.0,0.0,0.153689359585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156271358303,0.674626257557,0.0,0.0,0.0,0.0,0.0,0.0,12.1715414576,-5.22459135882,#fdfb32,Udemy,4-hr week
Get Your Crowdfunding Superpowers On!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428935315642,0.108853013464,0.162838124182,0.0,0.0,0.0,0.670619904127,0.0,0.0,0.0,0.0,0.0,0.0,10.3975572467,-6.25519591197,#fdfb32,Udemy,4-hr week
SLAPbootcamp- create an Action Plan to grow your small biz,0.0,0.0,0.0,0.0,0.038160618534,0.0,0.0,0.0646848105545,0.056640355516,0.0,0.0,0.0,0.16702386011,0.664317728507,0.0,0.0,0.0,0.0,0.0,0.0,9.0726157269,-6.87308973138,#fdfb32,Udemy,4-hr week
5 Steps to Idea Validation in The Real World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305371950524,0.663593566234,0.0,0.0,0.0,0.0,0.0,0.0,8.41834890114,-7.32008536181,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Online Entrepreneur Training: How To Start A Business Online,0.0221907406487,0.0,0.0,0.0,0.125218655673,0.0,0.0559227167903,0.0,0.0,0.0141327100084,0.0,0.0,0.117758228036,0.663186841936,0.0,0.0,0.0,0.0,0.0,0.0,12.1610322796,-5.26444534994,#fdfb32,Udemy,4-hr week
6.5 Selling Tips on Craigslist,0.0,0.0,0.0213031767599,0.0,0.303766172202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662611810219,0.0,0.0,0.0,0.0,0.0,0.0,12.9024802153,-4.01923072814,#fdfb32,Udemy,"Architecture/history, 4-hr week"
Supercharge your lead generation,0.0,0.0,0.0,0.0,0.0,0.0,0.0320728225026,0.0,0.0,0.0239380260025,0.0,0.0,0.277301938451,0.661013454066,0.0,0.0,0.0,0.0,0.0,0.0,8.48057657148,-7.32077032588,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Build a Business That You Can Sell,0.0164853736752,0.0,0.0,0.0,0.0,0.0,0.0,0.0132227012133,0.127220251705,0.0,0.0,0.0,0.184314558129,0.65647052987,0.0,0.0,0.0,0.0,0.0,0.0,8.6068469061,-6.35693372233,#fdfb32,Udemy,4-hr week
Find & Flip Killer Flea Market Bargains On Amazon & eBay,0.0342213716283,0.0,0.0356940685269,0.0,0.102262060191,0.0,0.0,0.041372250048,0.0,0.0859520779795,0.0,0.0156456805054,0.0281084619161,0.655514520985,0.0,0.0,0.0,0.0,0.0,0.0,11.5377327795,-4.99028552115,#fdfb32,Udemy,4-hr week
Running a Mobile App Dev Business: The Complete Guide,0.0,0.0,0.0,0.148018188263,0.0,0.0,0.0585587212326,0.0,0.0974325257613,0.0,0.0,0.0,0.0388712357127,0.654699974151,0.0,0.0,0.0,0.0,0.0,0.0,10.752125934,-6.45949693263,#fdfb32,Udemy,4-hr week
Entrepreneurship 101 Make Money From eBooks and Courses,0.0,0.0,0.0,0.0,0.0473691010276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296649265669,0.652186990382,0.0,0.0,0.0,0.0,0.0,0.0,8.37140596352,-7.26135710196,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
The Non-Technical Person's guide to building products & apps,0.0,0.0,0.0,0.0149876951418,0.0,0.0,0.11186606125,0.0,0.126691438107,0.0,0.0,0.0,0.0919065891949,0.652048216265,0.0,0.0,0.0,0.0,0.0,0.0,9.40672901601,-6.0040096974,#fdfb32,Udemy,4-hr week
Basics of Photography in Hindi Language,0.0,0.0,0.3163070115,0.0,0.0,0.0,0.0,0.0,0.0,0.0241846183158,0.0,0.0,0.0,0.650834550601,0.0,0.0,0.0,0.0,0.0,0.0,10.4729211928,-3.72469393428,#fdfb32,Udemy,"4-hr week, Photography/Cinematography"
How I Made Over $10k Creating Simple Udemy Courses,0.0,0.0,0.182187149567,0.0,0.162898148116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650555727883,0.0,0.0,0.0,0.0,0.0,0.0,10.8933820018,-4.12328291586,#fdfb32,Udemy,4-hr week
Simple Smart Business System,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349987770056,0.646666504961,0.0,0.0,0.0,0.0,0.0,0.0,8.17251851417,-7.28044448486,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Building a Chat App for iOS from Scratch,0.0,0.0,0.0,0.220960813401,0.0,0.0,0.0,0.0536472208374,0.0668505396132,0.0,0.0,0.0,0.0,0.646420213822,0.0,0.0,0.0,0.0,0.0,0.0,10.8641693433,-6.36275554856,#fdfb32,Udemy,"Mobile App Development, 4-hr week"
Prepare Your Business For Action,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289068611589,0.0,0.0,0.0,0.0,0.0627305594386,0.646290716577,0.0,0.0,0.0,0.0,0.0,0.0,7.88486686598,-3.79632770359,#fdfb32,Udemy,"Success Coaching, 4-hr week"
Easy Filmmaking: Travel and Vacation Video Film Making Guide,0.0,0.0,0.237784893437,0.0,0.0,0.0577190860849,0.0,0.0,0.0,0.0,0.0,0.0502443131914,0.0,0.643440896271,0.0,0.0,0.0,0.0,0.0,0.0,10.477825715,-3.76067943553,#fdfb32,Udemy,"4-hr week, Photography/Cinematography"
Digital Real Estate - How to invest in profitable assets,0.0176102964705,0.0,0.051873822576,0.076175118689,0.0205214736676,0.0,0.0,0.0,0.183406480299,0.0,0.0,0.010568692723,0.0,0.636862464132,0.0,0.0,0.0,0.0,0.0,0.0,11.0857892901,-8.61799716878,#fdfb32,Udemy,4-hr week
Become a professional event photographer: newbies guide,0.0182285528692,0.0,0.342018863034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636811407561,0.0,0.0,0.0,0.0,0.0,0.0,10.4434895939,-3.69976946913,#fdfb32,Udemy,"4-hr week, Photography/Cinematography"
Amazon Kindle Publishing - Passive Income Plan,0.0,0.0,0.0,0.0,0.17463443866,0.0,0.0,0.0,0.0,0.179493973081,0.0,0.0,0.0,0.634227752387,0.0,0.0,0.0,0.0,0.0,0.0,11.5531561149,-4.57715450842,#fdfb32,Udemy,4-hr week
Zero Cost traffic Case Study ,0.0,0.0,0.0,0.0,0.108290707137,0.0,0.0,0.0,0.0,0.250078480637,0.0,0.0,0.0,0.634041501815,0.0,0.0,0.0,0.0,0.0,0.0,8.04816068994,-1.19992065249,#fdfb32,Udemy,"4-hr week, Communication"
Idea Validation | From idea to paying customer in 1 day,0.0,0.0,0.0,0.0,0.0,0.0,0.0283233396926,0.0,0.0,0.0,0.0574698671598,0.0,0.265787188295,0.631992957114,0.0,0.0,0.0,0.0,0.0,0.0,8.36624743797,-7.25388994195,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Learn to Find Investors Quickly!,0.0471948930677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185715089597,0.119633299701,0.0,0.0,0.0,0.625234495046,0.0,0.0,0.0,0.0,0.0,0.0,9.97054665599,-6.15256675407,#fdfb32,Udemy,4-hr week
How to Start a Successful Mobile Voip Business in 7 days,0.0,0.0,0.0,0.0,0.0834584828421,0.0,0.0,0.0,0.0,0.281479751601,0.0,0.0,0.0,0.623877554836,0.0,0.0,0.0,0.0,0.0,0.0,7.95949787221,-1.12987046346,#fdfb32,Udemy,"4-hr week, Communication"
"Bitcoins - Past, Present, Future",0.0488534643817,0.0,0.0,0.0,0.115844576716,0.0,0.0,0.0,0.0,0.0814062918197,0.0278424786371,0.098492366453,0.0,0.623560821903,0.0,0.0,0.0,0.0,0.0,0.0,11.5467933077,-4.91284470828,#fdfb32,Udemy,4-hr week
Seth Godin's Freelancer Course,0.0,0.0187648492654,0.0,0.0,0.0,0.0,0.0,0.262454655364,0.0,0.0,0.0,0.04030896521,0.0533031538633,0.619772692753,0.0,0.0,0.0,0.0,0.0,0.0,7.88971611534,-3.72773786678,#fdfb32,Udemy,"Success Coaching, 4-hr week"
21 Game Changers for Crafting Your Perfect Business Formula.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101539437535,0.0,0.0,0.0,0.270994750591,0.617915249924,0.0,0.0,0.0,0.0,0.0,0.0,8.15326790585,-6.62305482063,#fdfb32,Udemy,"4-hr week, Sales/Marketing"
Android Hacks : Truly own your device,0.0,0.0,0.0,0.100151287408,0.0,0.0,0.055684780045,0.0,0.0,0.0,0.220325334363,0.0,0.0,0.614200043788,0.0,0.0,0.0,0.0,0.0,0.0,9.08683683933,-4.4875434526,#fdfb32,Udemy,"4-hr week, Logical Subjects"
Blogging For Money: Starting Your Very Own Web Business!,0.0,0.0,0.0,0.0,0.301746505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896885659664,0.607641015438,0.0,0.0,0.0,0.0,0.0,0.0,12.5889574606,-3.4715563128,#fdfb32,Udemy,"Architecture/history, 4-hr week"
How To Increase App Profits and User Engagement,0.0,0.0,0.120889945016,0.238183488784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160636760975,0.605815270652,0.0,0.0,0.0,0.0,0.0,0.0,10.5949314296,-5.9592861849,#fdfb32,Udemy,"Mobile App Development, 4-hr week"
Build expert websites and blogs in 45 minutes ,0.0,0.0,0.0,0.0,0.151795031087,0.0,0.228074653338,0.0,0.0,0.0,0.0,0.0,0.0,0.604389574543,0.0,0.0,0.0,0.0,0.0,0.0,9.02556836493,-9.90524933487,#fdfb32,Udemy,"Web Development, 4-hr week"
Business Secrets: How To Buy A Business For Faster Profits,0.0,0.0,0.0491296183688,0.0137750079399,0.0,0.0,0.0,0.0407618813181,0.100387170934,0.0,0.0,0.0,0.192846512713,0.60092589564,0.0,0.0,0.0,0.0,0.0,0.0,8.29066444994,-6.13154570562,#fdfb32,Udemy,4-hr week
Blogging to Freedom: Create Your Independence with Blogging,0.0,0.0,0.0,0.0,0.385006339772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599476418591,0.0,0.0,0.0,0.0,0.0,0.0,12.8132383695,-3.29047085124,#a6d853,Udemy,"Architecture/history, 4-hr week"
Learn Bookkeeping From Scratch,0.0,0.0,0.0,0.0,0.348610745937,0.0,0.0,0.0,0.0,0.0,0.0,0.0208441395403,0.0304226342226,0.597930699425,0.0,0.0,0.0,0.0,0.0,0.0,12.7360170703,-3.34439993168,#a6d853,Udemy,"Architecture/history, 4-hr week"
75+ Great Ideas To Make Extra Money & Build Passive Income ,0.0,0.0,0.0,0.0,0.120456936179,0.0127844565455,0.0,0.0,0.126855034117,0.0,0.0,0.0,0.14068428978,0.59767924228,0.0,0.0,0.0,0.0,0.0,0.0,8.5620492707,-5.68228473917,navy,Udemy,4-hr week
An Introduction to Tax Deductible Crowdfunding,0.0,0.0,0.0524321147329,0.0,0.0314993535272,0.0,0.0,0.0388858669269,0.160208130536,0.0645619808361,0.0,0.0,0.0581601146084,0.592972911246,0.0,0.0,0.0,0.0,0.0,0.0,9.26031178913,-5.67321009316,navy,Udemy,4-hr week
Learn & Earn: Make Passive Income Selling eBooks & Courses,0.0,0.0,0.0,0.0,0.407325374511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591294257361,0.0,0.0,0.0,0.0,0.0,0.0,12.8186416259,-3.20888832467,#a6d853,Udemy,"Architecture/history, 4-hr week"
1 Hour JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.383030061481,0.0,0.0,0.0,0.0,0.0,0.0,0.585935455338,0.0,0.0,0.0,0.0,0.0,0.0,8.84738906604,-10.2340113391,navy,Udemy,"Web Development, 4-hr week"
